angDist,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.037895,55.89337,23.761917,55.89337,23.761917,55.8933808581739,23.7619233375204,0.002,0.001,90,65233788655261568,55.89348889496,0.0434,23.76172010291,0.0257,7.2353,0.0470,22.965,0.109,-47.203,0.064,0,6.22315e+05,1.13258e+03,11.203340,2.93435e+05,1.52273e+03,11.682609,4.58340e+05,1.41473e+03,10.608952,1.073657,4.66,0.87,5,5094.75,0.1900,0.0920,0.92,0.509
0.029598,55.896713,25.40867,55.896713,25.40867,55.8967043020793,25.4086718983886,0.002,0.002,90,69904617128601984,55.89679967601,0.0662,25.40846706647,0.0467,7.6645,0.0742,20.009,0.141,-47.574,0.111,0,1.04112e+04,1.45632e+01,15.644610,1.96939e+03,1.83879e+01,17.115560,1.33527e+04,4.34513e+01,14.447995,2.667565,,,0,3526.33,0.4467,0.2570,,
0.056374,55.902348,23.209543,55.902348,23.209543,55.9023427665800,23.2095282023330,0.002,0.002,90,65062917675789184,55.90245895120,0.0771,23.20932703495,0.0506,8.0103,0.0850,24.801,0.158,-46.723,0.112,0,4.96176e+03,6.97825e+00,16.449276,6.96789e+02,9.69262e+00,18.243635,7.01855e+03,2.63183e+01,15.146301,3.097334,,,0,4287.58,0.9778,0.5875,,
0.073086,55.902496,23.45393,55.902496,23.45393,55.9024921603165,23.4539498378113,0.001,0.001,90,65084358152509440,55.90258794515,0.0339,23.45375996574,0.0168,7.3192,0.0323,20.409,0.075,-44.099,0.039,0,5.39774e+04,5.82479e+01,13.857836,1.66363e+04,8.87491e+01,14.798748,5.56127e+04,2.21187e+02,12.898984,1.899764,,,0,3919.60,0.2005,0.1205,0.57,0.070
0.899071,55.902607,24.2323,55.902607,24.2323,55.9028800940524,24.2323181924192,0.001,0.001,90,65266494828710400,55.90297984695,0.0394,24.23212144176,0.0245,7.0763,0.0449,21.127,0.076,-45.697,0.052,0,3.99087e+04,1.20874e+02,14.185698,1.18522e+04,2.08999e+02,15.166895,4.75257e+04,9.13844e+02,13.069600,2.097295,,,0,3628.00,,,0.66,0.068
0.905551,55.902607,24.2323,55.902607,24.2323,55.9023312947917,24.2323088343469,0.003,0.002,90,65266499126062080,55.90241837526,0.0986,24.23213137678,0.0656,6.9099,0.1152,18.443,0.190,-41.216,0.134,0,3.11492e+04,7.00838e+01,14.454748,,,,,,,,,,0,,,,,
0.058232,55.90278,25.783554,55.90278,25.783554,55.9027632851516,25.7835624940209,0.003,0.002,90,70129050643128832,55.90286626852,0.1025,25.78335795480,0.0584,8.0324,0.1264,21.537,0.177,-47.506,0.120,0,8.84720e+03,1.15931e+01,15.821351,1.56224e+03,2.19498e+01,17.367022,1.16346e+04,4.56058e+01,14.597537,2.769485,,,0,4065.55,0.5835,0.3443,,
0.160349,55.903843,24.393944,55.903843,24.393944,55.9038127597441,24.3939788458961,0.001,0.001,90,68294554148575232,55.90390489494,0.0259,24.39378723222,0.0164,7.3320,0.0285,19.489,0.049,-44.504,0.036,0,6.54549e+04,8.64206e+01,13.648510,2.10682e+04,1.05602e+02,14.542317,6.59557e+04,2.30600e+02,12.713789,1.828528,,,0,3933.50,0.3810,0.1813,0.62,0.084
0.056076,55.904587,23.642277,55.904587,23.642277,55.9045874896467,23.6422923274020,0.005,0.003,90,65184894747573376,55.90467915801,0.1314,23.64210119093,0.0711,7.4563,0.1389,19.504,0.304,-44.393,0.170,0,7.81675e+03,9.17245e+00,15.955800,1.14070e+03,1.50737e+01,17.708462,1.08540e+04,2.53291e+01,14.672947,3.035515,,,0,4139.71,1.6747,0.9357,,
0.062948,55.905468,25.408987,55.905468,25.408987,55.9054521704329,25.4089971268935,0.002,0.002,90,69904410970171392,55.90555296404,0.0591,25.40879274730,0.0489,7.5836,0.0721,21.146,0.136,-47.469,0.116,0,1.34317e+04,1.56893e+01,15.368034,2.66840e+03,3.19354e+01,16.785760,1.68701e+04,6.25366e+01,14.194125,2.591636,,,0,3533.95,0.6530,0.3550,,
0.077154,55.907204,23.53601,55.907204,23.53601,55.9072068450669,23.5359895087110,0.002,0.001,90,65089336018173440,55.90729777834,0.0520,23.53579411647,0.0260,7.3233,0.0535,19.363,0.121,-45.381,0.060,0,1.10862e+06,1.41750e+03,10.576406,5.77101e+05,2.32372e+03,10.948258,7.51899e+05,2.08827e+03,10.071521,0.876738,6.16,0.86,4,5502.16,0.0760,0.0295,1.01,0.835
0.088110,55.908592,26.612484,55.908592,26.612484,55.9085933945871,26.6125084307700,0.001,0.001,90,70313016978627584,55.90868536558,0.0385,26.61231991906,0.0201,6.9980,0.0440,19.098,0.057,-43.783,0.044,0,8.16786e+04,1.49476e+02,13.408094,2.82550e+04,2.51090e+02,14.223650,7.77169e+04,4.10543e+02,12.535631,1.688019,0.61,1.95,7,4271.69,0.0453,0.0230,0.56,0.094
0.035105,55.912655,23.734838,55.912655,23.734838,55.9126479629336,23.7348459040577,0.006,0.003,90,65232757863112192,55.91274505595,0.1316,23.73465170070,0.0840,7.0549,0.1411,20.643,0.371,-45.105,0.217,0,5.11114e+03,5.05828e+00,16.417072,6.97287e+02,1.52579e+01,18.242860,7.31857e+03,3.15306e+01,15.100854,3.142007,,,0,4063.65,1.5760,0.8810,,
0.071761,55.915485,23.692404,55.915485,23.692404,55.9154780768375,23.6924225709328,0.006,0.004,90,65232066371441792,55.91556972828,0.1701,23.69222615780,0.1113,7.0699,0.1824,19.493,0.388,-45.619,0.259,0,1.30919e+03,2.68170e+00,17.895859,1.85761e+02,1.17098e+01,19.678999,1.97775e+03,1.57858e+01,16.521490,3.157509,,,0,,,,,
0.070757,55.92303,23.649132,55.92303,23.649132,55.9230353495173,23.6491509931255,0.004,0.002,90,65184929107310592,55.92314746419,0.1038,23.64896406429,0.0597,7.4698,0.1115,23.853,0.234,-43.416,0.148,0,1.37108e+07,6.31771e+03,7.845707,8.35510e+06,1.15892e+04,8.046510,7.63803e+06,9.42972e+03,7.554467,0.492043,,,0,7257.18,0.9520,0.4730,1.96,9.601
0.230776,55.925556,24.573168,55.925556,24.573168,55.9255548916663,24.5732318947134,0.010,0.007,90,68301250000967680,55.92569196846,0.3117,24.57301844320,0.1858,9.4993,0.3452,28.954,0.660,-49.576,0.423,0,2.76117e+04,1.17373e+02,14.585631,6.59906e+03,6.69684e+01,15.802682,3.50073e+04,2.51970e+02,13.401525,2.401157,,,0,3482.82,0.3230,0.1690,,
0.132809,55.928608,23.5948,55.928608,23.5948,55.9286376667767,23.5947760712330,0.006,0.003,90,65090680344356992,55.92874871021,0.1515,23.59457686437,0.0867,7.7717,0.1673,23.635,0.356,-46.267,0.217,0,3.19982e+06,1.28679e+03,9.425550,1.80776e+06,2.48285e+03,9.708538,1.99154e+06,3.31674e+03,9.013949,0.694589,-2.34,5.48,3,6140.70,0.2090,0.1025,1.27,2.060
0.035910,55.928703,25.860346,55.928703,25.860346,55.9286924070877,25.8603440307885,0.005,0.003,90,70129913933603328,55.92879974873,0.1649,25.86013386847,0.0947,7.7165,0.1915,22.434,0.313,-48.812,0.205,0,2.11022e+03,2.81797e+00,17.377546,2.73562e+02,8.09642e+00,19.258749,3.03273e+03,9.35764e+00,16.057337,3.201412,,,0,,,,,
0.143926,55.92976,24.54895,55.92976,24.54895,55.9297410815195,24.5489862908108,0.004,0.003,90,68300326584600448,55.92983106340,0.1307,24.54880405365,0.0906,6.8601,0.1444,19.010,0.279,-42.326,0.195,0,2.35836e+03,3.16876e+00,17.256842,3.52494e+02,9.96443e+00,18.983507,3.36120e+03,1.19247e+01,15.945685,3.037822,,,0,,,,,
0.157707,55.93,25.080687,55.93,25.080687,55.9299878028683,25.0807288878997,0.002,0.001,90,69877988331531904,55.93009553288,0.0620,25.08050150688,0.0366,8.0271,0.0632,22.662,0.153,-52.811,0.089,1,1.88834e+07,6.72313e+03,7.498167,1.28194e+07,1.58316e+04,7.581719,8.86433e+06,1.40053e+04,7.392806,0.188913,,,0,8337.33,0.3190,0.1513,,
0.137223,55.93021,24.37455,55.93021,24.37455,55.9301741731884,24.3745693910234,0.002,0.001,90,68293729514855040,55.93026389937,0.0572,24.37439577314,0.0356,7.2264,0.0629,18.982,0.108,-40.324,0.078,1,1.00173e+07,4.12140e+03,8.186488,6.45088e+06,7.08067e+03,8.327340,5.18798e+06,8.83114e+03,7.974425,0.352915,,,0,7963.20,0.5238,0.2920,1.47,7.839
0.046742,55.931335,24.213951,55.931335,24.213951,55.9313256934330,24.2139605668467,0.005,0.003,90,65265674492422784,55.93142197013,0.1476,24.21376417431,0.0955,7.4527,0.1654,20.394,0.301,-45.614,0.218,0,1.43584e+03,2.39335e+00,17.795597,2.11913e+02,9.01255e+00,19.535995,2.15509e+03,1.23604e+01,16.428255,3.107740,,,0,,,,,
0.106991,55.932117,24.48771,55.932117,24.48771,55.9321043598389,24.4877381757310,0.002,0.001,90,68296650092601088,55.93219599060,0.0622,24.48753897821,0.0407,7.4408,0.0691,19.368,0.124,-46.265,0.087,0,1.60612e+04,1.42814e+01,15.173921,3.36926e+03,1.77956e+01,16.532553,1.98469e+04,6.23251e+01,14.017688,2.514865,,,0,3571.11,0.4940,0.2643,,
0.063473,55.937355,23.055908,55.937355,23.055908,55.9373481923013,23.0558917364131,0.002,0.001,90,65056526764528128,55.93744213820,0.0615,23.05570043275,0.0394,7.1880,0.0664,20.077,0.126,-44.432,0.089,0,1.11910e+04,1.00930e+01,15.566190,2.09555e+03,1.13682e+01,17.048143,1.44242e+04,4.96904e+01,14.364194,2.683950,,,0,3589.88,0.7740,0.4698,,
0.028487,55.946163,26.076544,55.946163,26.076544,55.9461618435932,26.0765516296794,0.003,0.002,90,70152144684310144,55.94625864259,0.0992,26.07635860401,0.0487,7.3461,0.1028,20.194,0.226,-44.832,0.110,0,8.52749e+03,9.33693e+00,15.861312,1.50499e+03,2.89470e+01,17.407557,1.11795e+04,3.75739e+01,14.640863,2.766693,,,0,4068.61,0.5660,0.3240,,
0.887471,55.947838,23.2118,55.947838,23.2118,55.9479550963518,23.2115779087562,0.002,0.001,90,65063085177800320,55.94795509635,1.7153,23.21157790876,1.4977,,,,,,,1,1.32735e+06,4.36029e+03,10.380903,6.64380e+05,2.30500e+03,10.795346,1.01059e+06,2.08430e+03,9.750483,1.044864,,,0,5154.20,,,,
0.031752,55.94985,25.053202,55.94985,25.053202,55.9498445274917,25.0532098531270,0.001,0.001,90,69877163697813248,55.94994538804,0.0302,25.05301202702,0.0175,7.4416,0.0305,21.222,0.074,-45.947,0.042,0,5.07249e+04,6.67847e+01,13.925313,1.52783e+04,8.33137e+01,14.891198,5.25891e+04,1.96342e+02,12.959682,1.931517,,,0,3925.69,0.1870,0.0985,0.54,0.063
0.023018,55.951378,25.004387,55.951378,25.004387,55.9513849105125,25.0043872945017,0.002,0.001,90,69876712724339456,55.95147935624,0.0485,25.00419132882,0.0267,7.3066,0.0515,19.880,0.111,-45.515,0.063,0,5.01126e+05,1.66437e+03,11.438498,2.34138e+05,2.12769e+03,11.927709,3.82248e+05,2.51474e+03,10.806056,1.121653,10.21,6.28,9,4991.45,0.3393,0.1482,0.86,0.410
0.095427,55.95172,25.190042,55.95172,25.190042,55.9517204726433,25.1900689953260,0.003,0.002,90,69883417170175488,55.95181639743,0.0866,25.18986789715,0.0548,7.6419,0.0928,20.161,0.179,-46.707,0.128,0,1.05786e+06,6.76468e+02,10.627296,5.07377e+05,8.40047e+02,11.088061,7.79868e+05,1.32917e+03,10.031868,1.056193,6.52,3.43,8,5206.13,0.5050,0.2430,1.07,0.760
0.020318,55.951855,25.043606,55.951855,25.043606,55.9518491604470,25.0436083757177,0.004,0.002,90,69876923179646080,55.95193900749,0.1058,25.04341137195,0.0624,7.2229,0.1093,18.906,0.265,-45.756,0.155,0,7.35105e+03,6.56556e+00,16.022493,1.07044e+03,1.28036e+01,17.777481,1.02276e+04,2.21666e+01,14.737481,3.040000,,,0,4130.83,1.6743,0.9357,,
0.041543,55.95251,23.53938,55.95251,23.53938,55.9525092955086,23.5393905730066,0.001,0.001,90,65089473457126784,55.95261075515,0.0307,23.53919962873,0.0152,7.2663,0.0289,21.604,0.071,-44.348,0.036,0,7.99190e+04,5.06494e+01,13.431740,2.71170e+04,7.76872e+01,14.268285,7.71626e+04,8.35033e+01,12.543403,1.724882,7.79,3.81,9,4045.33,0.1625,0.0760,0.63,0.097
0.028178,55.954216,25.729616,55.954216,25.729616,55.9542118989708,25.7296230640058,0.002,0.001,90,70125000491024128,55.95431391467,0.0526,25.72941774956,0.0285,7.5676,0.0599,21.345,0.101,-47.686,0.067,0,3.80004e+05,3.89785e+02,11.738894,1.72817e+05,5.56284e+02,12.257423,2.93426e+05,6.59754e+02,11.093175,1.164249,4.83,2.50,5,4932.27,0.0490,0.0130,0.74,0.294
0.191040,55.961143,25.268934,55.961143,25.268934,55.9611368937682,25.2689869797116,0.001,0.001,90,69890598355357312,55.96129509552,0.0390,25.26885594339,0.0223,5.4663,0.0417,33.228,0.083,-30.434,0.051,0,3.02287e+06,9.68813e+02,9.487316,1.66358e+06,1.98663e+03,9.798781,1.94122e+06,1.65396e+03,9.041733,0.757049,10.75,0.41,3,6089.95,1.3070,0.6690,1.78,3.940
0.102329,55.961273,24.247465,55.961273,24.247465,55.9612608512809,24.2474912359270,0.001,0.001,90,65289279632597760,55.96136337489,0.0432,24.24729888808,0.0269,7.6236,0.0486,21.711,0.095,-44.674,0.062,0,6.81133e+05,9.02595e+02,11.105286,3.32596e+05,1.04096e+03,11.546594,4.91160e+05,9.64007e+02,10.533862,1.012732,5.46,0.75,7,5100.00,0.0525,0.0400,0.91,0.501
4.476456,55.961273,24.247465,55.961273,24.247465,55.9613677640143,24.2487056003892,0.002,0.001,90,65289279630282368,55.96136776401,2.4860,24.24870560039,1.1801,,,,,,,0,1.43790e+02,5.38092e+00,20.294040,,,,,,,,,,0,,,,,
0.855206,55.964043,21.150957,55.964043,21.150957,55.9642189370303,21.1507856241073,0.002,0.002,90,63543770563021568,55.96421893703,2.4557,21.15078562411,1.9528,,,,,,,1,4.49090e+03,7.85516e+01,16.557533,1.12548e+03,2.29890e+01,17.723045,6.46819e+03,1.61781e+01,15.234962,2.488083,,,0,3522.00,,,,
0.073714,55.965637,24.237814,55.965637,24.237814,55.9656208986100,24.2378280254335,0.003,0.002,90,65289279632598016,55.96570867895,0.0927,24.23762939897,0.0595,7.2033,0.1037,18.591,0.186,-46.133,0.129,0,4.67510e+03,1.59253e+01,16.513890,6.76346e+02,1.47518e+01,18.275965,6.62449e+03,5.51357e+01,15.209040,3.066925,,,0,4617.90,1.1680,0.6605,,
0.090653,55.967266,24.84159,55.967266,24.84159,55.9672777940141,24.8416137102191,0.001,0.001,90,68323485048225152,55.96737871230,0.0406,24.84142328724,0.0190,7.3697,0.0405,21.270,0.080,-44.227,0.045,0,5.93926e+04,1.55674e+02,13.754035,1.86034e+04,1.73414e+02,14.677409,6.03860e+04,3.50487e+02,12.809580,1.867829,,,0,3882.67,0.0150,0.0053,0.62,0.078
0.123187,55.969906,25.491802,55.969906,25.491802,55.9699294917950,25.4918289668469,0.003,0.002,90,69906713072633856,55.97002712472,0.0775,25.49163292053,0.0542,7.2232,0.0875,20.468,0.167,-45.533,0.120,0,4.65754e+03,4.96456e+00,16.517975,7.42512e+02,6.52807e+00,18.174630,6.31518e+03,1.67992e+01,15.260956,2.913673,,,0,4088.04,0.4140,0.2453,,
0.109280,55.97445,25.475054,55.97445,25.475054,55.9744588443760,25.4750828558371,0.001,0.001,90,69906472554465792,55.97455055654,0.0445,25.47488529442,0.0289,7.3281,0.0500,19.230,0.096,-45.885,0.065,0,1.81356e+04,1.66368e+01,15.042038,3.95747e+03,1.88548e+01,16.357845,2.19891e+04,5.87394e+01,13.906401,2.451445,,,0,3524.75,0.6095,0.3510,,
0.098458,55.982037,24.42639,55.982037,24.42639,55.9820287362186,24.4264160920501,0.001,0.001,90,68295481861500928,55.98213025281,0.0275,24.42621092153,0.0152,7.5475,0.0300,21.468,0.055,-47.653,0.034,0,5.78285e+04,1.43046e+02,13.783011,1.78136e+04,1.81163e+02,14.724511,6.01817e+04,4.16629e+02,12.813258,1.911253,,,0,3835.00,0.2570,0.1555,0.62,0.075
0.103394,55.986195,25.262264,55.986195,25.262264,55.9862158999739,25.2622855630602,0.002,0.001,90,69889876800977408,55.98631159144,0.0468,25.26208807278,0.0292,7.4540,0.0508,20.100,0.102,-45.869,0.066,0,2.17422e+04,2.07144e+01,14.845104,5.06574e+03,2.62675e+01,16.089780,2.55794e+04,5.68502e+01,13.742193,2.347588,,,0,3713.75,0.3715,0.1980,,
0.024578,55.986244,24.993528,55.986244,24.993528,55.9862490427159,24.9935231354968,0.003,0.001,90,69829541100441600,55.98634871355,0.0672,24.99333050410,0.0368,7.4164,0.0725,20.982,0.162,-44.740,0.090,1,1.75715e+04,1.69545e+01,15.076346,3.77217e+03,1.97948e+01,16.409908,2.14440e+04,4.73115e+01,13.933656,2.476253,,,0,3395.00,0.6870,0.3527,0.52,0.033
0.046108,55.98748,23.95166,55.98748,23.95166,55.9874723841802,23.9516495030337,0.003,0.002,90,65245539685760640,55.98756933666,0.0907,23.95145429760,0.0567,7.2679,0.1007,20.579,0.187,-45.338,0.131,0,5.61384e+03,8.36280e+00,16.315216,9.11346e+02,1.63917e+01,17.952180,7.70641e+03,2.89384e+01,15.044789,2.907392,,,0,4609.37,,,,
0.035878,55.988647,24.222366,55.988647,24.222366,55.9886419641655,24.2223749467853,0.003,0.002,90,65289004754691200,55.98874201609,0.1104,24.22218229874,0.0661,7.4831,0.1257,21.192,0.203,-44.744,0.142,0,5.35677e+03,7.25687e+00,16.366108,8.76437e+02,1.40988e+01,17.994587,7.44201e+03,2.58791e+01,15.082694,2.911893,,,0,4527.15,0.6260,0.3610,,
0.030776,55.995003,23.88273,55.995003,23.88273,55.9950120882921,23.8827301357479,0.002,0.001,90,65242069352190976,55.99510800804,0.0733,23.88253345213,0.0354,7.3857,0.0849,20.371,0.109,-45.681,0.076,0,2.89676e+06,9.49679e+02,9.533586,1.60423e+06,1.37810e+03,9.838225,1.84780e+06,1.61468e+03,9.095284,0.742942,7.14,0.34,6,6208.67,0.2900,0.1540,1.24,2.062
0.178588,56.001106,24.55695,56.001106,24.55695,56.0011197122188,24.5569976912627,0.002,0.001,90,68306099020642432,56.00121818085,0.0585,24.55679934079,0.0364,7.4181,0.0635,20.801,0.128,-46.069,0.087,0,1.15928e+07,5.15781e+03,8.027895,7.64892e+06,1.15341e+04,8.142387,5.73610e+06,1.02226e+04,7.865379,0.277009,,,0,8137.50,0.2875,0.1363,,
0.068492,56.002472,23.54396,56.002472,23.54396,56.0024786467577,23.5439425717368,0.002,0.001,90,65086591535491584,56.00257003003,0.0479,23.54375019455,0.0242,7.2216,0.0443,19.458,0.119,-44.681,0.059,0,8.83041e+05,1.21496e+03,10.823414,4.34692e+05,1.58601e+03,11.255934,6.32224e+05,1.47961e+03,10.259742,0.996192,7.31,0.44,8,5238.00,0.2460,0.1160,1.02,0.707
0.175792,56.00263,21.282097,56.00263,21.282097,56.0026758991391,21.2820763821876,0.001,0.001,90,63547270960574336,56.00276928023,0.0372,21.28187871427,0.0229,7.4294,0.0396,20.209,0.088,-45.910,0.050,0,1.99721e+05,4.30043e+02,12.437305,8.21082e+04,6.19252e+02,13.065422,1.69277e+05,1.17918e+03,11.690425,1.374997,10.58,3.03,8,4887.84,0.1400,0.0735,0.56,0.162
4.873147,56.00263,21.282097,56.00263,21.282097,56.0015240728907,21.2812172993972,0.004,0.003,90,63547275255936384,56.00152407289,3.5621,21.28121729940,3.4987,,,,,,,0,8.32903e+01,1.99275e+00,20.886879,1.09203e+02,2.86437e+01,20.255796,1.70701e+02,8.70140e+00,19.181330,1.074467,,,0,,,,,
0.669918,56.006973,23.86283,56.006973,23.86283,56.0070242803746,23.8626490630988,0.001,0.001,90,65235914662364416,56.00702428037,1.4615,23.86264906310,0.9450,,,,,,,0,5.23319e+03,8.16127e+01,16.391449,1.20729e+03,2.84429e+01,17.646864,1.08963e+04,6.02040e+01,14.668719,2.978145,,,0,3762.15,,,,
0.858572,56.006973,23.86283,56.006973,23.86283,56.0072264675473,23.8627721104958,0.001,0.000,90,65235918959024384,56.00722646755,0.8914,23.86277211050,0.3215,,,,,,,0,4.06616e+03,1.53853e+01,16.665405,,,,,,,,,,0,,,,,
0.040384,56.009483,25.064943,56.009483,25.064943,56.0094906395030,25.0649523737923,0.001,0.001,90,69878503727603072,56.00958852851,0.0445,25.06476135812,0.0250,7.4859,0.0483,20.594,0.093,-44.365,0.059,0,2.42405e+04,1.46819e+01,14.727010,5.74156e+03,2.41570e+01,15.953815,2.83103e+04,6.10530e+01,13.632059,2.321755,,,0,4062.44,0.4010,0.2065,,
0.282119,56.010338,21.22117,56.010338,21.22117,56.0104156506427,21.2211407832895,0.004,0.003,90,63546038305742720,56.01050693852,0.1142,21.22095174448,0.0743,7.0040,0.1283,19.765,0.269,-43.906,0.167,0,3.16315e+03,4.36487e+00,16.938066,4.41662e+02,1.59793e+01,18.738663,4.48858e+03,1.63506e+01,15.631648,3.107015,,,0,4245.36,0.6180,0.3630,,
0.061497,56.011784,25.656338,56.011784,25.656338,56.0117912644678,25.6563533610168,0.001,0.001,90,69935162935991168,56.01188717770,0.0479,25.65615557353,0.0281,7.2455,0.0550,20.080,0.087,-45.938,0.066,0,1.66812e+05,1.80972e+02,12.632800,6.48711e+04,2.60374e+02,13.321260,1.47568e+05,4.10203e+02,11.839438,1.481821,2.86,11.10,7,4450.00,0.2180,0.1065,0.68,0.164
0.141566,56.014748,24.504206,56.014748,24.504206,56.0147492936703,24.5042449980081,0.002,0.001,90,68296886313838848,56.01485492190,0.0545,24.50404811602,0.0355,7.3780,0.0540,22.323,0.119,-45.727,0.091,1,1.15859e+06,1.19193e+03,10.528545,5.96111e+05,2.33948e+03,10.913070,8.03686e+05,2.50990e+03,9.999205,0.913865,1.27,4.51,4,5482.00,0.2005,0.1010,1.03,0.861
0.068016,56.01768,24.989822,56.01768,24.989822,56.0176936089385,24.9898375156746,0.002,0.001,90,69829609819915648,56.01779069852,0.0598,24.98962351050,0.0351,7.6756,0.0660,20.439,0.146,-49.704,0.085,0,1.11700e+06,5.66316e+02,10.568231,5.85079e+05,1.23705e+03,10.933352,7.58842e+05,1.45523e+03,10.061542,0.871810,5.34,0.63,10,5518.00,0.0483,0.0227,0.96,0.764
0.038795,56.018703,25.856289,56.018703,25.856289,56.0186943710421,25.8562959258300,0.002,0.001,90,70132658415356672,56.01878665494,0.0548,25.85610972393,0.0297,7.1867,0.0612,19.288,0.105,-43.247,0.069,0,1.85791e+05,3.07108e+02,12.515805,7.37881e+04,4.74536e+02,13.181422,1.62762e+05,6.83710e+02,11.733035,1.448387,-8.28,4.76,6,4534.09,0.2400,0.1287,0.69,0.180
0.071695,56.02017,24.275501,56.02017,24.275501,56.0201639775610,24.2755207720789,0.001,0.001,90,65289623229979136,56.02025980631,0.0401,24.27532545178,0.0230,7.3469,0.0444,20.289,0.078,-45.365,0.052,0,6.18992e+05,1.15183e+03,11.209154,2.94476e+05,1.56741e+03,11.678762,4.58577e+05,1.76963e+03,10.608390,1.070373,5.69,0.61,10,5091.84,0.2393,0.1205,0.90,0.491
0.109299,56.02122,25.483807,56.02122,25.483807,56.0212379232934,25.4838329315594,0.001,0.001,90,69906571336964608,56.02133727975,0.0385,25.48363666324,0.0218,7.4129,0.0413,20.831,0.073,-45.585,0.049,0,2.50313e+05,3.04733e+02,12.192160,1.07773e+05,4.36840e+02,12.770113,2.03393e+05,7.72978e+02,11.491081,1.279032,6.38,1.15,9,4823.38,0.2420,0.1020,0.65,0.207
0.044476,56.03668,23.079908,56.03668,23.079908,56.0366916571410,23.0799069721718,0.001,0.001,90,64870296982175488,56.03679312867,0.0478,23.07971215148,0.0328,7.2483,0.0538,21.681,0.096,-45.249,0.075,0,2.96405e+04,3.48965e+01,14.508653,7.49268e+03,3.06811e+01,15.664795,3.34818e+04,1.30357e+02,13.449899,2.214896,,,0,4088.83,0.6575,0.3415,,
0.060075,56.0388,23.1464,56.0388,23.1464,56.0388129580553,23.1463894776927,0.003,0.003,90,65058760147520000,56.03890606264,0.1060,23.14619762259,0.0740,7.3120,0.1178,19.884,0.214,-44.560,0.167,0,4.30666e+03,7.02059e+00,16.603014,6.05068e+02,1.21286e+01,18.396877,6.02235e+03,2.30003e+01,15.312505,3.084373,,,0,3836.27,0.8707,0.5110,,
0.047773,56.039993,24.589565,56.039993,24.589565,56.0399792486974,24.5895689065812,0.002,0.002,90,68303659479211776,56.04008050484,0.0732,24.58937880657,0.0457,7.2623,0.0800,21.385,0.152,-44.152,0.105,0,8.30695e+03,6.85407e+00,15.889762,1.51268e+03,1.46909e+01,17.402023,1.08945e+04,4.99402e+01,14.668898,2.733126,,,0,4220.74,0.5625,0.3170,,
0.049928,56.041294,24.267807,56.041294,24.267807,56.0412841041559,24.2678174635789,0.002,0.001,90,65289588870240384,56.04138599907,0.0494,24.26763055487,0.0316,7.3665,0.0585,21.575,0.102,-43.411,0.070,0,1.56234e+04,1.50403e+01,15.203925,3.32491e+03,2.97760e+01,16.546938,1.94131e+04,4.86668e+01,14.041685,2.505253,,,0,3556.64,0.4580,0.2510,,
0.047904,56.04481,25.627342,56.04481,25.627342,56.0448031146663,25.6273533274161,0.003,0.002,90,69934334006064768,56.04489753888,0.1005,25.62715550003,0.0714,7.1569,0.1203,19.773,0.205,-45.947,0.159,0,4.76826e+03,5.14102e+00,16.492466,7.00731e+02,8.68201e+00,18.237510,6.62027e+03,1.54000e+01,15.209730,3.027781,,,0,4139.71,0.6903,0.4010,,
